step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,q_a0_scalar,q_a1_scalar,q_a2_scalar,q_a3_scalar,q_a4_scalar,q_a5_scalar,q_a6_scalar,q_a7_scalar,q_a8_scalar,q_a9_scalar,q_a10_scalar,q_a11_scalar,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_total_ues,feat_nb_resources
100,DQN,Scalar,SingleObjective_RDX,5,10,10,0,Action 5 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 10): -47.4354. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.112826245,-18.09462412,-10.52214622,36.91320801,-47.43535614,-48.95404434,16.30437660217285,-39.24541473,10.55760669708252,28.548418045043945,-10.52214622,-24.17941284,-13.09441757,-6.626030445,36.47148513793945,36.91320801,-10.43667126,18,180.375,20,104.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.578125,279.890625,0.036937442,0.202270508,0.081978932,138,273,0,1022.8571166992188,38,7
101,DQN,Scalar,SingleObjective_RDX,10,9,9,0,Action 10 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 10 vs highest-Q action (action 9): -0.8748. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-0.067959038,-18.09091059,35.35356903076172,36.228389739990234,-0.874820709,-49.75213623,16.550247192382812,-39.80446625,11.192281723022461,27.833152770996094,-10.06892776,-23.69147491,-13.26506519,-6.454504967,36.228389739990234,35.35356903076172,-12.22671127,20,186.5,20,104.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.578125,282.6894531,0.016330173,0.063049316,0.081978932,138,272.8571472167969,0,1022.8571166992188,35,7
102,DQN,Scalar,SingleObjective_RDX,1,9,9,0,Action 1 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 1 vs highest-Q action (action 9): -21.0749. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-1.896063672,-18.08988608,15.751087188720703,36.825950622558594,-21.07486343,-50.06141281,15.751087188720703,-38.74700165,10.992483139038086,26.775829315185547,-9.997969627,-24.00258255,-12.95513058,-6.857841969,36.825950622558594,35.093570709228516,-11.86781693,20,186.5,20,104.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7988955974578857,4.578125,285.4882813,0.009132658,0.014266968,0.081978932,137,272.71429443359375,0,1022.8571166992188,35,7
103,DQN,Scalar,SingleObjective_RDX,3,10,10,0,Action 3 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 3 vs highest-Q action (action 10): -24.8135. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-0.069099245,-18.09086699,10.969362258911133,35.78281784057617,-24.81345558,-49.86657333,15.306183815002441,-39.26938248,10.969362258911133,27.81944465637207,-10.48825264,-23.99813843,-12.28391552,-6.410225868,35.131134033203125,35.78281784057617,-12.12231636,16,182.5,24,108.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,288.2871094,0.8079005479812622,5.41015625,0.081978932,137,272.5714416503906,0,1022.8571166992188,36,7
104,DQN,Scalar,SingleObjective_RDX,3,10,10,0,Action 3 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 3 vs highest-Q action (action 10): -27.7404. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.36980251,-39.59184793,10.038520812988281,37.77890396118164,-27.74038315,-49.62798309,15.306046485900879,-39.36394119,10.038520812988281,28.152652740478516,-9.79788208,-24.48830414,-13.28234577,-6.81219101,36.536643981933594,37.77890396118164,-11.0772953,16,182.5,22,106.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,291.0859375,0.00929124,0.014373779,0.081978932,137,272.4285583496094,0,1022.8571166992188,36,7
105,DQN,Scalar,SingleObjective_RDX,4,9,9,0,Action 4 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 4 vs highest-Q action (action 9): -6.7069. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.070210773,-18.09282893,28.664390563964844,35.37132645,-6.706935883,-48.64054489,15.96565055847168,-37.42469025,12.970170021057129,28.664390563964844,-10.00389957,-22.87900162,-12.62907887,-6.607783794,35.37132645,34.04805374145508,-10.21302605,18,184.5,24,108.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,293.8847656,0.063232422,0.20300293,0.081978932,137,272.4285583496094,0,1022.8571166992188,36,7
106,DQN,Scalar,SingleObjective_RDX,0,10,10,0,Action 0 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 10): -86.2578. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10.06165809,-10.0690405,-29.59380997,-48.31337738,37.94443893432617,-86.2578125,-48.31337738,15.013347625732422,-37.47144318,10.94646931,29.34280014038086,-8.844043732,-23.72972488,-14.15022373,-7.217648983,36.97056961,37.94443893432617,-8.591456413,18,184.5,22,106.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.798616647720337,4.578125,296.6835938,0.009446008,0.015289307,0.081978932,137,272.4285583496094,0,1022.7142944335938,36,7
107,DQN,Scalar,SingleObjective_RDX,10,10,9,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 9: +0.2511. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-0.068000202,-18.09366484,36.791080474853516,36.53997802734375,0.2511024475097656,-48.38465118,15.32164478302002,-37.51817322,11.530869483947754,29.150163650512695,-9.127402306,-23.50632668,-13.71725082,-7.019900799,36.53997802734375,36.791080474853516,-9.05200386,18,184.5,22,106.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,299.4824219,0.009283066,0.015182495,0.081978932,137,272.4285583496094,0,1022.7142944335938,36,7
108,DQN,Scalar,SingleObjective_RDX,5,9,9,0,Action 5 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 9): -45.9479. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-1.874851218,-18.09464592,-9.41620636,36.53165817260742,-45.94786453,-49.04288864,14.808416366577148,-36.92836761,12.125633239746094,27.566261291503906,-9.41620636,-23.61696434,-13.2123642,-7.132192135,36.53165817260742,35.30356216430664,-9.515076637,18,184.5,22,106.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,302.28125,0.00913838,0.01423645,0.081978932,136,272.28570556640625,0,1022.7142944335938,36,7
109,DQN,Scalar,SingleObjective_RDX,4,9,9,0,Action 4 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 4 vs highest-Q action (action 9): -5.5424. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.228295813,-18.09562705,28.558053970336914,34.100502014160156,-5.542448044,-48.01340103,15.628767013549805,-36.46432877,14.331438064575195,28.558053970336914,-9.234335899,-21.75862122,-12.3662529,-5.628874302,34.100502014160156,32.15956497192383,-9.667238235,20,186.5,20,104.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,305.0800781,0.7878172993659973,5.41015625,0.081978932,136,272.1428527832031,0,1022.7142944335938,36,7
110,DQN,Scalar,SingleObjective_RDX,7,10,10,0,Action 7 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 7 vs highest-Q action (action 10): -49.8968. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.175236786,-0.065104784,-18.09408437,-13.53106213,36.36572266,-49.89678574,-47.49441147,14.497457504272461,-36.22446442,11.928630828857422,29.733592987060547,-8.190867424,-22.78320694,-13.53106213,-6.636113644,35.886966705322266,36.36572266,-7.485794544,22,188.5,18,102.625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,307.8789063,0.035947256,0.203369141,0.081978932,136,272.1428527832031,0,1022.5714111328125,36,7
111,DQN,Scalar,SingleObjective_RDX,6,10,10,0,Action 6 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 6 vs highest-Q action (action 10): -59.4822. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-0.229010705,-18.09506547,-23.11492348,36.36725997924805,-59.48218536,-46.80052567,15.162851333618164,-36.98709869,11.790480613708496,30.354881286621094,-8.34930706,-23.11492348,-13.63491917,-6.021924496,35.733917236328125,36.36725997924805,-7.358612061,22,188.5,14,94.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,310.6777344,0.008736474,0.013816833,0.081978932,136,272,0,1022.5714111328125,35,7
112,DQN,Scalar,SingleObjective_RDX,3,9,9,0,Action 3 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 3 vs highest-Q action (action 9): -22.2130. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.06165809,-20.11785255,-39.59604662,12.822223663330078,35.03519821166992,-22.21297455,-47.84114456,15.62611198425293,-38.05989838,12.822223663330078,29.314943313598633,-8.266664505,-22.12195015,-13.63821602,-5.616425991,35.03519821166992,33.277076721191406,-10.28384781,26,196.625,12,92.4375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7994537353515625,4.58203125,313.4785156,0.036075048,0.204223633,0.081978932,136,272,0,1022.4285888671875,36,7
113,DQN,Scalar,SingleObjective_RDX,5,9,9,0,Action 5 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 5 vs highest-Q action (action 9): -41.1162. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20.06165809,-20.07090485,-39.59702781,-8.40117836,32.71507263183594,-41.11624908,-47.05236053,15.262275695800781,-36.04452515,14.46722698,29.43345069885254,-8.40117836,-20.70413399,-11.94542122,-4.849841595,32.71507263183594,29.704864501953125,-9.647531509,26,196.625,14,94.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,316.2792969,0.016936710104346275,0.053344727,0.081978932,136,272,0,1022.4285888671875,36,7
114,DQN,Scalar,SingleObjective_RDX,6,9,9,0,Action 6 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 6 vs highest-Q action (action 9): -53.5769. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-20,-20.11584397,-39.59800905,-20.76321983,32.81365203857422,-53.57687378,-46.93898392,15.200552940368652,-35.78951263,14.353429794311523,29.55475616455078,-8.416667938,-20.76321983,-11.71103096,-4.980322361,32.81365203857422,29.753725051879883,-9.402089119,26,196.625,14,94.5,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,319.0800781,0.009542738,0.015472412,0.081978932,136,272,0,1022.4285888671875,36,7
115,DQN,Scalar,SingleObjective_RDX,10,9,9,0,Action 10 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 10 vs highest-Q action (action 9): -2.8574. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.061658095,-0.070007346,-18.09748864,29.941164016723633,32.79857635498047,-2.857412338,-46.87208939,15.000191688537598,-35.24496078,14.313365936279297,29.719575881958008,-8.664014816,-20.82507133,-11.29489517,-5.312050343,32.79857635498047,29.941164016723633,-8.844642639,26,196.625,16,96.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8000118732452393,4.58203125,321.8789063,0.016817910596728325,0.066772461,0.081978932,136,272,0,1022.4285888671875,36,7
116,DQN,Scalar,SingleObjective_RDX,9,9,10,1,Action 9 was executed and is the highest-Q action (action 9). Q-value vs next-best action 10: +3.7948. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.119734256,-1.867223434,-18.09378874,33.33992004394531,29.54509162902832,3.794828414916992,-47.79301834,13.762862205505371,-34.26768494,14.520441055297852,27.558195114135742,-8.775622368,-21.26629448,-10.94832039,-5.783836842,33.33992004394531,29.54509162902832,-8.549905777,26,196.625,16,96.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7997326850891113,4.58203125,324.6777344,0.00941767,0.015365601,0.081978932,135,271.8571472167969,0,1022.4285888671875,37,7
117,DQN,Scalar,SingleObjective_RDX,0,9,9,0,Action 0 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 9): -77.5582. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10,-12.47446919,-29.59476983,-46.15102005,31.40717124938965,-77.55818939,-46.15102005,14.009980201721191,-33.1751442,16.003263473510742,28.551815032958984,-7.855444908,-19.89900208,-10.21918964,-5.842306137,31.40717124938965,26.80587387084961,-6.323254585,26,196.625,16,96.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,327.4765625,0.7806911468505859,5.41015625,0.081978932,135,271.71429443359375,0,1022.4285888671875,37,7
118,DQN,Scalar,SingleObjective_RDX,7,9,9,0,Action 7 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 7 vs highest-Q action (action 9): -42.1700. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-0.120383817,-0.072143218,-18.09391556,-10.58605003,31.58398438,-42.17003632,-45.70772552,14.518630981445312,-33.62276077,14.824699401855469,30.22134780883789,-7.831350803,-19.75697708,-10.58605003,-4.61918211,31.58398438,28.416189193725586,-7.679334164,26,196.625,16,96.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,330.2753906,1.5529134273529053,5.4140625,0.081978932,135,271.71429443359375,0,1022.4285888671875,38,7
119,DQN,Scalar,SingleObjective_RDX,0,9,9,0,Action 0 was executed; the highest-Q action (action 9) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 9): -76.3364. [DQN: single-objective algorithm. q_a{i}_scalar columns contain per-action Q values for SHAP. Reward decomposition not applicable.],-10.12038382,-10.07186599,-29.59489665,-44.93863297,31.39779281616211,-76.33642578,-44.93863297,14.81850814819336,-34.07405853,14.626286506652832,30.94414520263672,-8.068285942,-20.59922409,-11.217803,-4.162494659,31.39779281616211,30.602542877197266,-5.850375175,22,188.5,16,96.5625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.7991747856140137,4.58203125,333.0742188,0.009715489,0.015556335,0.081978932,135,271.5714416503906,0,1022.4285888671875,38,7
