step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,reward_resource,reward_network,reward_security,best_q,alt_q,delta,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
553,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +0.1527. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.25658225276787894,-18.170393074483115,76.72830963134766,76.5755615234375,0.15274810791015625,20.0,186.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1549.556640625,0.7920008897781372,5.42578125,0.0819789320230484,115.0,256.0,0.0,1004.0,0.0,60.0,7.0
554,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +1.2015. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-21.872247663642085,-39.67137775612547,76.39688873291016,75.19541931152344,1.2014694213867188,20.0,186.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1552.3671875,0.04046712443232536,0.19091796875,0.0819789320230484,114.0,255.85714721679688,0.0,1004.0,1.0,60.0,7.0
555,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +1.2161. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.0975858297918963,-18.171987114266628,77.07392120361328,75.85778045654297,1.2161407470703125,22.0,188.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1555.177734375,0.7851265668869019,5.42578125,0.0819789320230484,114.0,255.85714721679688,0.0,1004.0,0.0,60.0,7.0
556,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +0.9639. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-21.872336649195688,-39.6729718707079,76.10216522216797,75.1382827758789,0.9638824462890625,22.0,188.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1557.98828125,0.013312475755810738,0.03704833984375,0.0819789320230484,113.0,255.7142791748047,0.0,1004.0,1.0,60.0,7.0
557,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +1.2938. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.10027117853762839,-18.173581303650195,77.3851089477539,76.09131622314453,1.293792724609375,20.0,186.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1560.798828125,0.7852524518966675,5.4296875,0.0819789320230484,113.0,255.7142791748047,0.0,1004.0,0.0,61.0,7.0
558,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +1.1437. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-21.75480442937985,-39.67456613489484,76.87088775634766,75.72721862792969,1.1436691284179688,20.0,186.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1563.609375,0.013697488233447075,0.03570556640625,0.0819789320230484,112.0,255.57142639160156,0.0,1004.0,1.0,62.0,7.0
559,DQN,Scalar,SingleObjective_RDX,5,5,10,1,Action 5 was executed and is the highest-Q action (action 5). Q-value vs next-best action 10: +0.1313. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-1.8732169858055312,-18.175551012366125,74.0556869506836,73.92436981201172,0.131317138671875,20.0,186.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1566.419921875,0.682210385799408,4.70703125,0.0819789320230484,112.0,255.57142639160156,0.0,1004.0,0.0,61.0,7.0
560,DQN,Scalar,SingleObjective_RDX,1,1,4,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 4: +0.1578. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17462190577792255,-1.8730903623841637,-18.175031948815683,74.54054260253906,74.38270568847656,0.1578369140625,18.0,184.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1569.23046875,0.7859963178634644,5.4296875,0.0819789320230484,112.0,255.42857360839844,0.0,1004.0,0.0,60.0,7.0
561,DQN,Scalar,SingleObjective_RDX,1,1,4,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 4: +1.1360. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-21.928226365359073,-39.67601684804332,75.78179168701172,74.6457748413086,1.136016845703125,18.0,184.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1572.041015625,0.7858385443687439,5.42578125,0.0819789320230484,112.0,255.2857208251953,0.0,1004.0,1.0,61.0,7.0
562,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +0.4936. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-21.872024695712156,-39.67700179349961,75.627197265625,75.13362121582031,0.4935760498046875,20.0,186.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8106143474578857,4.6015625,1574.8515625,0.8392184376716614,5.42578125,0.0819789320230484,112.0,255.2857208251953,0.0,1004.0,2.0,63.0,7.0
563,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +0.6459. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-21.87304716433467,-39.67798678518595,76.20986938476562,75.56396484375,0.645904541015625,20.0,186.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.6015625,1577.662109375,0.7849382758140564,5.42578125,0.0819789320230484,112.0,255.2857208251953,0.0,1004.0,3.0,62.0,7.0
564,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +0.7819. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-21.872285411612268,-39.678971823103694,76.7877197265625,76.00578308105469,0.7819366455078125,20.0,186.5,22.0,107.0625,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.6015625,1580.47265625,0.7858020067214966,5.42578125,0.0819789320230484,112.0,255.2857208251953,0.0,1004.0,4.0,62.0,7.0
565,DQN,Scalar,SingleObjective_RDX,11,10,10,0,Action 11 was executed; the highest-Q action (action 10) was not chosen (possible cause: exploration or policy not converged). Q-value of action 11 vs highest-Q action (action 10): -19.8769. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.12038381735644083,-0.0965214792433445,-18.153737227629026,57.54317092895508,77.42012023925781,-19.876949310302734,22.0,188.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8108935356140137,4.6015625,1583.28125,0.7851584553718567,5.42578125,0.0819789320230484,112.0,255.2857208251953,0.0,1004.0,0.0,62.0,7.0
566,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +2.1221. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.17523678589567607,-1.8718388266675556,-18.15303168484411,78.85057830810547,76.72852325439453,2.1220550537109375,22.0,188.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8078243732452393,4.59765625,1586.08984375,0.0131601607427001,0.037353515625,0.0819789320230484,112.0,255.14285278320312,0.0,1004.0,0.0,62.0,7.0
567,DQN,Scalar,SingleObjective_RDX,10,10,1,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 1: +2.0225. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.175236785895677,-22.401689308123366,-39.6540155505499,78.37068939208984,76.34819793701172,2.022491455078125,22.0,188.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808103322982788,4.6015625,1588.8984375,0.7844769358634949,5.40234375,0.0819789320230484,111.0,255.0,0.0,1004.0,1.0,61.0,7.0
568,DQN,Scalar,SingleObjective_RDX,10,10,5,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 5: +1.4817. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.175236785895677,-22.476446282155486,-39.65499946245343,76.03026580810547,74.54855346679688,1.4817123413085938,22.0,188.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808103322982788,4.6015625,1591.70703125,1.433595895767212,5.40234375,0.0819789320230484,111.0,255.0,0.0,1004.0,2.0,61.0,7.0
569,DQN,Scalar,SingleObjective_RDX,10,10,5,1,Action 10 was executed and is the highest-Q action (action 10). Q-value vs next-best action 5: +0.7021. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-22.47662065314792,-39.65598342055609,75.79923248291016,75.09717559814453,0.702056884765625,22.0,188.5,20.0,105.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808103322982788,4.6015625,1594.515625,1.5560671091079712,5.42578125,0.0819789320230484,111.0,255.0,0.0,1004.0,3.0,61.0,7.0
570,DQN,Scalar,SingleObjective_RDX,1,1,5,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 5: +1.1154. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.11973425578764521,-1.8718249181074764,-18.155296288635146,76.13673400878906,75.0213394165039,1.1153945922851562,26.0,196.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808103322982788,4.6015625,1597.32421875,1.556336522102356,5.42578125,0.0819789320230484,111.0,255.0,0.0,1004.0,0.0,61.0,7.0
571,DQN,Scalar,SingleObjective_RDX,1,1,5,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 5: +3.1003. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.119734255787645,-21.871737501019588,-39.65628026058228,77.92369842529297,74.82343292236328,3.1002655029296875,24.0,194.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808103322982788,4.6015625,1600.1328125,0.784769594669342,5.42578125,0.0819789320230484,111.0,254.85714721679688,0.0,1004.0,1.0,61.0,7.0
572,DQN,Scalar,SingleObjective_RDX,1,1,10,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 10: +2.2461. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-21.90104060721582,-39.65726427873031,77.7345199584961,75.48841857910156,2.2461013793945312,24.0,194.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.6015625,1602.94140625,0.7846450805664062,5.421875,0.0819789320230484,111.0,254.85714721679688,0.0,1004.0,2.0,61.0,7.0
573,DQN,Scalar,SingleObjective_RDX,1,1,10,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 10: +2.1003. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-1.872033731558591,-18.157747084696336,78.14616394042969,76.04582977294922,2.1003341674804688,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.6015625,1605.75,0.8123283386230469,5.4296875,0.0819789320230484,111.0,254.85714721679688,0.0,1004.0,0.0,61.0,7.0
574,DQN,Scalar,SingleObjective_RDX,1,1,10,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 10: +3.6585. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.253485282111203,-39.658731171685424,79.7634506225586,76.10498046875,3.6584701538085938,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.6015625,1608.55859375,0.7849459052085876,5.42578125,0.0819789320230484,111.0,254.7142791748047,0.0,1004.0,1.0,60.0,7.0
575,DQN,Scalar,SingleObjective_RDX,1,1,10,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 10: +2.0599. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.09569435005333073,-18.159381140477546,78.71997833251953,76.66007232666016,2.059906005859375,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.6015625,1611.3671875,0.03995759040117264,0.191650390625,0.0819789320230484,111.0,254.7142791748047,0.0,1004.0,0.0,60.0,7.0
576,DQN,Scalar,SingleObjective_RDX,1,1,10,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 10: +4.1402. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.096635775091,-39.66036530416699,80.0596923828125,75.91952514648438,4.140167236328125,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.6015625,1614.17578125,0.013041905127465725,0.036712646484375,0.0819789320230484,111.0,254.57142639160156,0.0,1004.0,1.0,60.0,7.0
577,DQN,Scalar,SingleObjective_RDX,1,1,10,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 10: +4.2222. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.252761905502922,-39.66134951406306,80.01680755615234,75.79458618164062,4.222221374511719,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.808382272720337,4.6015625,1616.984375,0.0131765091791749,0.035491943359375,0.0819789320230484,111.0,254.57142639160156,0.0,1004.0,2.0,59.0,7.0
578,DQN,Scalar,SingleObjective_RDX,4,1,1,0,Action 4 was executed; the highest-Q action (action 1) was not chosen (possible cause: exploration or policy not converged). Q-value of action 4 vs highest-Q action (action 1): -3.9601. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.09864524671375201,-18.162333770167137,75.3473129272461,79.30743408203125,-3.9601211547851562,22.0,192.625,20.0,101.0,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8086612224578857,4.6015625,1619.79296875,0.039827074855566025,0.19091796875,0.0819789320230484,111.0,254.57142639160156,0.0,1004.0,0.0,60.0,7.0
579,DQN,Scalar,SingleObjective_RDX,0,1,1,0,Action 0 was executed; the highest-Q action (action 1) was not chosen (possible cause: exploration or policy not converged). Q-value of action 0 vs highest-Q action (action 1): -12.0854. [DQN: single-objective algorithm. Reward decomposition not applicable.],-10.061658094951998,-10.095761079387822,-29.6633180724806,66.72962188720703,78.81497192382812,-12.085350036621094,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8086612224578857,4.6015625,1622.6015625,0.0134642468765378,0.03656005859375,0.0819789320230484,111.0,254.57142639160156,0.0,1003.8571166992188,1.0,62.0,7.0
580,DQN,Scalar,SingleObjective_RDX,4,1,1,0,Action 4 was executed; the highest-Q action (action 1) was not chosen (possible cause: exploration or policy not converged). Q-value of action 4 vs highest-Q action (action 1): -4.3765. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.061658094951998,-20.100240811521175,-39.66430242100483,74.5408935546875,78.91735076904297,-4.376457214355469,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8086612224578857,4.6015625,1625.41015625,0.013051441870629787,0.03564453125,0.0819789320230484,111.0,254.57142639160156,0.0,1003.8571166992188,2.0,61.0,7.0
581,DQN,Scalar,SingleObjective_RDX,1,1,5,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 5: +3.5992. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.13654579615763798,-18.164284228275765,79.41000366210938,75.81076049804688,3.5992431640625,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8086612224578857,4.6015625,1628.21875,0.0136931287124753,0.040130615234375,0.0819789320230484,111.0,254.57142639160156,0.0,1003.8571166992188,0.0,61.0,7.0
582,DQN,Scalar,SingleObjective_RDX,1,1,5,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 5: +4.5074. [DQN: single-objective algorithm. Reward decomposition not applicable.],-20.0,-20.25640013491085,-39.66526862209373,80.63219451904297,76.12479400634766,4.5074005126953125,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8089404106140137,4.6015625,1631.02734375,0.01968819834291935,0.05291748046875,0.0819789320230484,111.0,254.42857360839844,0.0,1003.8571166992188,1.0,61.0,7.0
583,DQN,Scalar,SingleObjective_RDX,1,1,5,1,Action 1 was executed and is the highest-Q action (action 1). Q-value vs next-best action 5: +3.5832. [DQN: single-objective algorithm. Reward decomposition not applicable.],-0.061658094951997804,-0.09902157351637615,-18.165918897723863,79.74502563476562,76.16187286376953,3.5831527709960938,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.8094983100891113,4.6015625,1633.837890625,0.04045241326093674,0.192138671875,0.0819789320230484,111.0,254.42857360839844,0.0,1003.8571166992188,0.0,61.0,7.0
